year,tournament_name_match,stage_name_match,team_name,goals_for,goals_against,goal_differential,win,lose,draw_team,match_id,win_rate,avg_goals_per_match,avg_conceded_per_match
1970,1970 FIFA Men's World Cup,group stage,Bulgaria,5,9,-1.3333333333333333,0,2,1,3,0.0,1.6666666666666667,3.0
1970,1970 FIFA Men's World Cup,group stage,Czechoslovakia,2,7,-1.6666666666666667,0,3,0,3,0.0,0.6666666666666666,2.3333333333333335
1970,1970 FIFA Men's World Cup,group stage,El Salvador,0,9,-3.0,0,3,0,3,0.0,0.0,3.0
1970,1970 FIFA Men's World Cup,group stage,England,2,1,0.3333333333333333,2,1,0,3,66.66666666666666,0.6666666666666666,0.3333333333333333
1970,1970 FIFA Men's World Cup,group stage,Israel,1,3,-0.6666666666666666,0,1,2,3,0.0,0.3333333333333333,1.0
1970,1970 FIFA Men's World Cup,group stage,Italy,1,0,0.3333333333333333,1,0,2,3,33.33333333333333,0.3333333333333333,0.0
1970,1970 FIFA Men's World Cup,group stage,Mexico,5,0,1.6666666666666667,2,0,1,3,66.66666666666666,1.6666666666666667,0.0
1970,1970 FIFA Men's World Cup,group stage,Morocco,2,6,-1.3333333333333333,0,2,1,3,0.0,0.6666666666666666,2.0
1970,1970 FIFA Men's World Cup,group stage,Peru,7,5,0.6666666666666666,2,1,0,3,66.66666666666666,2.3333333333333335,1.6666666666666667
1970,1970 FIFA Men's World Cup,group stage,Romania,4,5,-0.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,1.6666666666666667
1970,1970 FIFA Men's World Cup,group stage,Soviet Union,6,1,1.6666666666666667,2,0,1,3,66.66666666666666,2.0,0.3333333333333333
1970,1970 FIFA Men's World Cup,group stage,Sweden,2,2,0.0,1,1,1,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1970,1970 FIFA Men's World Cup,group stage,Uruguay,2,1,0.3333333333333333,1,1,1,3,33.33333333333333,0.6666666666666666,0.3333333333333333
1970,1970 FIFA Men's World Cup,group stage,West Germany,10,4,2.0,3,0,0,3,100.0,3.3333333333333335,1.3333333333333333
1970,1970 FIFA Men's World Cup,quarter-finals,Brazil,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1970,1970 FIFA Men's World Cup,quarter-finals,England,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1970,1970 FIFA Men's World Cup,quarter-finals,Italy,4,1,3.0,1,0,0,1,100.0,4.0,1.0
1970,1970 FIFA Men's World Cup,quarter-finals,Mexico,1,4,-3.0,0,1,0,1,0.0,1.0,4.0
1970,1970 FIFA Men's World Cup,quarter-finals,Peru,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1970,1970 FIFA Men's World Cup,quarter-finals,Soviet Union,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1970,1970 FIFA Men's World Cup,quarter-finals,Uruguay,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1970,1970 FIFA Men's World Cup,quarter-finals,West Germany,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1970,1970 FIFA Men's World Cup,semi-finals,Brazil,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1970,1970 FIFA Men's World Cup,semi-finals,Italy,4,3,1.0,1,0,0,1,100.0,4.0,3.0
1970,1970 FIFA Men's World Cup,semi-finals,Uruguay,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1970,1970 FIFA Men's World Cup,semi-finals,West Germany,3,4,-1.0,0,1,0,1,0.0,3.0,4.0
1970,1970 FIFA Men's World Cup,third-place match,Uruguay,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1970,1970 FIFA Men's World Cup,third-place match,West Germany,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1974,1974 FIFA Men's World Cup,final,Netherlands,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1974,1974 FIFA Men's World Cup,final,West Germany,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1974,1974 FIFA Men's World Cup,group stage,Argentina,7,5,0.6666666666666666,1,1,1,3,33.33333333333333,2.3333333333333335,1.6666666666666667
1974,1974 FIFA Men's World Cup,group stage,Australia,0,5,-1.6666666666666667,0,2,1,3,0.0,0.0,1.6666666666666667
1974,1974 FIFA Men's World Cup,group stage,Brazil,3,0,1.0,1,0,2,3,33.33333333333333,1.0,0.0
1974,1974 FIFA Men's World Cup,group stage,Bulgaria,2,5,-1.0,0,1,2,3,0.0,0.6666666666666666,1.6666666666666667
1974,1974 FIFA Men's World Cup,group stage,Chile,1,2,-0.3333333333333333,0,1,2,3,0.0,0.3333333333333333,0.6666666666666666
1974,1974 FIFA Men's World Cup,group stage,East Germany,4,1,1.0,2,0,1,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Haiti,2,14,-4.0,0,3,0,3,0.0,0.6666666666666666,4.666666666666667
1974,1974 FIFA Men's World Cup,group stage,Italy,5,4,0.3333333333333333,1,1,1,3,33.33333333333333,1.6666666666666667,1.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Netherlands,6,1,1.6666666666666667,2,0,1,3,66.66666666666666,2.0,0.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Poland,12,3,3.0,3,0,0,3,100.0,4.0,1.0
1974,1974 FIFA Men's World Cup,group stage,Scotland,3,1,0.6666666666666666,1,0,2,3,33.33333333333333,1.0,0.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Sweden,3,0,1.0,1,0,2,3,33.33333333333333,1.0,0.0
1974,1974 FIFA Men's World Cup,group stage,Uruguay,1,6,-1.6666666666666667,0,2,1,3,0.0,0.3333333333333333,2.0
1974,1974 FIFA Men's World Cup,group stage,West Germany,4,1,1.0,2,1,0,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Yugoslavia,10,1,3.0,1,0,2,3,33.33333333333333,3.3333333333333335,0.3333333333333333
1974,1974 FIFA Men's World Cup,group stage,Zaire,0,14,-4.666666666666667,0,3,0,3,0.0,0.0,4.666666666666667
1974,1974 FIFA Men's World Cup,second group stage,Argentina,2,7,-1.6666666666666667,0,2,1,3,0.0,0.6666666666666666,2.3333333333333335
1974,1974 FIFA Men's World Cup,second group stage,Brazil,3,3,0.0,2,1,0,3,66.66666666666666,1.0,1.0
1974,1974 FIFA Men's World Cup,second group stage,East Germany,1,4,-1.0,0,2,1,3,0.0,0.3333333333333333,1.3333333333333333
1974,1974 FIFA Men's World Cup,second group stage,Netherlands,8,0,2.6666666666666665,3,0,0,3,100.0,2.6666666666666665,0.0
1974,1974 FIFA Men's World Cup,second group stage,Poland,3,2,0.3333333333333333,2,1,0,3,66.66666666666666,1.0,0.6666666666666666
1974,1974 FIFA Men's World Cup,second group stage,Sweden,4,6,-0.6666666666666666,1,2,0,3,33.33333333333333,1.3333333333333333,2.0
1974,1974 FIFA Men's World Cup,second group stage,West Germany,7,2,1.6666666666666667,3,0,0,3,100.0,2.3333333333333335,0.6666666666666666
1974,1974 FIFA Men's World Cup,second group stage,Yugoslavia,2,6,-1.3333333333333333,0,3,0,3,0.0,0.6666666666666666,2.0
1974,1974 FIFA Men's World Cup,third-place match,Brazil,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1974,1974 FIFA Men's World Cup,third-place match,Poland,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1978,1978 FIFA Men's World Cup,final,Argentina,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1978,1978 FIFA Men's World Cup,final,Netherlands,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1978,1978 FIFA Men's World Cup,group stage,Argentina,4,3,0.3333333333333333,2,1,0,3,66.66666666666666,1.3333333333333333,1.0
1978,1978 FIFA Men's World Cup,group stage,Austria,3,2,0.3333333333333333,2,1,0,3,66.66666666666666,1.0,0.6666666666666666
1978,1978 FIFA Men's World Cup,group stage,Brazil,2,1,0.3333333333333333,1,0,2,3,33.33333333333333,0.6666666666666666,0.3333333333333333
1978,1978 FIFA Men's World Cup,group stage,France,5,5,0.0,1,2,0,3,33.33333333333333,1.6666666666666667,1.6666666666666667
1978,1978 FIFA Men's World Cup,group stage,Hungary,3,8,-1.6666666666666667,0,3,0,3,0.0,1.0,2.6666666666666665
1978,1978 FIFA Men's World Cup,group stage,Iran,2,8,-2.0,0,2,1,3,0.0,0.6666666666666666,2.6666666666666665
1978,1978 FIFA Men's World Cup,group stage,Italy,6,2,1.3333333333333333,3,0,0,3,100.0,2.0,0.6666666666666666
1978,1978 FIFA Men's World Cup,group stage,Mexico,2,12,-3.3333333333333335,0,3,0,3,0.0,0.6666666666666666,4.0
1978,1978 FIFA Men's World Cup,group stage,Netherlands,5,3,0.6666666666666666,1,1,1,3,33.33333333333333,1.6666666666666667,1.0
1978,1978 FIFA Men's World Cup,group stage,Peru,7,2,1.6666666666666667,2,0,1,3,66.66666666666666,2.3333333333333335,0.6666666666666666
1978,1978 FIFA Men's World Cup,group stage,Poland,4,1,1.0,2,0,1,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1978,1978 FIFA Men's World Cup,group stage,Scotland,5,6,-0.3333333333333333,1,1,1,3,33.33333333333333,1.6666666666666667,2.0
1978,1978 FIFA Men's World Cup,group stage,Spain,2,2,0.0,1,1,1,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1978,1978 FIFA Men's World Cup,group stage,Sweden,1,3,-0.6666666666666666,0,2,1,3,0.0,0.3333333333333333,1.0
1978,1978 FIFA Men's World Cup,group stage,Tunisia,3,2,0.3333333333333333,1,1,1,3,33.33333333333333,1.0,0.6666666666666666
1978,1978 FIFA Men's World Cup,group stage,West Germany,6,0,2.0,1,0,2,3,33.33333333333333,2.0,0.0
1978,1978 FIFA Men's World Cup,second group stage,Argentina,8,0,2.6666666666666665,2,0,1,3,66.66666666666666,2.6666666666666665,0.0
1978,1978 FIFA Men's World Cup,second group stage,Austria,4,8,-1.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,2.6666666666666665
1978,1978 FIFA Men's World Cup,second group stage,Brazil,6,1,1.6666666666666667,2,0,1,3,66.66666666666666,2.0,0.3333333333333333
1978,1978 FIFA Men's World Cup,second group stage,Italy,2,2,0.0,1,1,1,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1978,1978 FIFA Men's World Cup,second group stage,Netherlands,9,4,1.6666666666666667,2,0,1,3,66.66666666666666,3.0,1.3333333333333333
1978,1978 FIFA Men's World Cup,second group stage,Peru,0,10,-3.3333333333333335,0,3,0,3,0.0,0.0,3.3333333333333335
1978,1978 FIFA Men's World Cup,second group stage,Poland,2,5,-1.0,1,2,0,3,33.33333333333333,0.6666666666666666,1.6666666666666667
1978,1978 FIFA Men's World Cup,second group stage,West Germany,4,5,-0.3333333333333333,0,1,2,3,0.0,1.3333333333333333,1.6666666666666667
1978,1978 FIFA Men's World Cup,third-place match,Brazil,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1978,1978 FIFA Men's World Cup,third-place match,Italy,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1982,1982 FIFA Men's World Cup,final,Italy,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1982,1982 FIFA Men's World Cup,final,West Germany,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1982,1982 FIFA Men's World Cup,group stage,Algeria,5,5,0.0,2,1,0,3,66.66666666666666,1.6666666666666667,1.6666666666666667
1982,1982 FIFA Men's World Cup,group stage,Argentina,6,2,1.3333333333333333,2,1,0,3,66.66666666666666,2.0,0.6666666666666666
1982,1982 FIFA Men's World Cup,group stage,Austria,3,1,0.6666666666666666,2,1,0,3,66.66666666666666,1.0,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Belgium,3,1,0.6666666666666666,2,0,1,3,66.66666666666666,1.0,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Brazil,10,2,2.6666666666666665,3,0,0,3,100.0,3.3333333333333335,0.6666666666666666
1982,1982 FIFA Men's World Cup,group stage,Cameroon,1,1,0.0,0,0,3,3,0.0,0.3333333333333333,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Chile,3,8,-1.6666666666666667,0,3,0,3,0.0,1.0,2.6666666666666665
1982,1982 FIFA Men's World Cup,group stage,Czechoslovakia,2,4,-0.6666666666666666,0,1,2,3,0.0,0.6666666666666666,1.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,El Salvador,1,13,-4.0,0,3,0,3,0.0,0.3333333333333333,4.333333333333333
1982,1982 FIFA Men's World Cup,group stage,England,6,1,1.6666666666666667,3,0,0,3,100.0,2.0,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,France,6,5,0.3333333333333333,1,1,1,3,33.33333333333333,2.0,1.6666666666666667
1982,1982 FIFA Men's World Cup,group stage,Honduras,2,3,-0.3333333333333333,0,1,2,3,0.0,0.6666666666666666,1.0
1982,1982 FIFA Men's World Cup,group stage,Hungary,12,6,2.0,1,1,1,3,33.33333333333333,4.0,2.0
1982,1982 FIFA Men's World Cup,group stage,Italy,2,2,0.0,0,0,3,3,0.0,0.6666666666666666,0.6666666666666666
1982,1982 FIFA Men's World Cup,group stage,Kuwait,2,6,-1.3333333333333333,0,2,1,3,0.0,0.6666666666666666,2.0
1982,1982 FIFA Men's World Cup,group stage,New Zealand,2,12,-3.3333333333333335,0,3,0,3,0.0,0.6666666666666666,4.0
1982,1982 FIFA Men's World Cup,group stage,Northern Ireland,2,1,0.3333333333333333,1,0,2,3,33.33333333333333,0.6666666666666666,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Peru,2,6,-1.3333333333333333,0,1,2,3,0.0,0.6666666666666666,2.0
1982,1982 FIFA Men's World Cup,group stage,Poland,5,1,1.3333333333333333,1,0,2,3,33.33333333333333,1.6666666666666667,0.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Scotland,8,8,0.0,1,1,1,3,33.33333333333333,2.6666666666666665,2.6666666666666665
1982,1982 FIFA Men's World Cup,group stage,Soviet Union,6,4,0.6666666666666666,1,1,1,3,33.33333333333333,2.0,1.3333333333333333
1982,1982 FIFA Men's World Cup,group stage,Spain,3,3,0.0,1,1,1,3,33.33333333333333,1.0,1.0
1982,1982 FIFA Men's World Cup,group stage,West Germany,6,3,1.0,2,1,0,3,66.66666666666666,2.0,1.0
1982,1982 FIFA Men's World Cup,group stage,Yugoslavia,2,2,0.0,1,1,1,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1982,1982 FIFA Men's World Cup,second group stage,Argentina,2,5,-1.5,0,2,0,2,0.0,1.0,2.5
1982,1982 FIFA Men's World Cup,second group stage,Austria,2,3,-0.5,0,1,1,2,0.0,1.0,1.5
1982,1982 FIFA Men's World Cup,second group stage,Belgium,0,4,-2.0,0,2,0,2,0.0,0.0,2.0
1982,1982 FIFA Men's World Cup,second group stage,Brazil,5,4,0.5,1,1,0,2,50.0,2.5,2.0
1982,1982 FIFA Men's World Cup,second group stage,England,0,0,0.0,0,0,2,2,0.0,0.0,0.0
1982,1982 FIFA Men's World Cup,second group stage,France,5,1,2.0,2,0,0,2,100.0,2.5,0.5
1982,1982 FIFA Men's World Cup,second group stage,Italy,5,3,1.0,2,0,0,2,100.0,2.5,1.5
1982,1982 FIFA Men's World Cup,second group stage,Northern Ireland,3,6,-1.5,0,1,1,2,0.0,1.5,3.0
1982,1982 FIFA Men's World Cup,second group stage,Poland,3,0,1.5,1,0,1,2,50.0,1.5,0.0
1982,1982 FIFA Men's World Cup,second group stage,Soviet Union,1,0,0.5,1,0,1,2,50.0,0.5,0.0
1982,1982 FIFA Men's World Cup,second group stage,Spain,1,2,-0.5,0,1,1,2,0.0,0.5,1.0
1982,1982 FIFA Men's World Cup,second group stage,West Germany,2,1,0.5,1,0,1,2,50.0,1.0,0.5
1982,1982 FIFA Men's World Cup,semi-finals,France,3,3,0.0,0,1,0,1,0.0,3.0,3.0
1982,1982 FIFA Men's World Cup,semi-finals,Italy,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1982,1982 FIFA Men's World Cup,semi-finals,Poland,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1982,1982 FIFA Men's World Cup,semi-finals,West Germany,3,3,0.0,1,0,0,1,100.0,3.0,3.0
1982,1982 FIFA Men's World Cup,third-place match,France,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1982,1982 FIFA Men's World Cup,third-place match,Poland,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1986,1986 FIFA Men's World Cup,final,Argentina,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1986,1986 FIFA Men's World Cup,final,West Germany,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1986,1986 FIFA Men's World Cup,group stage,Algeria,1,5,-1.3333333333333333,0,2,1,3,0.0,0.3333333333333333,1.6666666666666667
1986,1986 FIFA Men's World Cup,group stage,Argentina,6,2,1.3333333333333333,2,0,1,3,66.66666666666666,2.0,0.6666666666666666
1986,1986 FIFA Men's World Cup,group stage,Belgium,5,5,0.0,1,1,1,3,33.33333333333333,1.6666666666666667,1.6666666666666667
1986,1986 FIFA Men's World Cup,group stage,Brazil,5,0,1.6666666666666667,3,0,0,3,100.0,1.6666666666666667,0.0
1986,1986 FIFA Men's World Cup,group stage,Bulgaria,2,4,-0.6666666666666666,0,1,2,3,0.0,0.6666666666666666,1.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Canada,0,5,-1.6666666666666667,0,3,0,3,0.0,0.0,1.6666666666666667
1986,1986 FIFA Men's World Cup,group stage,Denmark,9,1,2.6666666666666665,3,0,0,3,100.0,3.0,0.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,England,3,1,0.6666666666666666,1,1,1,3,33.33333333333333,1.0,0.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,France,5,1,1.3333333333333333,2,0,1,3,66.66666666666666,1.6666666666666667,0.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Hungary,2,9,-2.3333333333333335,1,2,0,3,33.33333333333333,0.6666666666666666,3.0
1986,1986 FIFA Men's World Cup,group stage,Iraq,1,4,-1.0,0,3,0,3,0.0,0.3333333333333333,1.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Italy,5,4,0.3333333333333333,1,0,2,3,33.33333333333333,1.6666666666666667,1.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Mexico,4,2,0.6666666666666666,2,0,1,3,66.66666666666666,1.3333333333333333,0.6666666666666666
1986,1986 FIFA Men's World Cup,group stage,Morocco,3,1,0.6666666666666666,1,0,2,3,33.33333333333333,1.0,0.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Northern Ireland,2,6,-1.3333333333333333,0,2,1,3,0.0,0.6666666666666666,2.0
1986,1986 FIFA Men's World Cup,group stage,Paraguay,4,3,0.3333333333333333,1,0,2,3,33.33333333333333,1.3333333333333333,1.0
1986,1986 FIFA Men's World Cup,group stage,Poland,1,3,-0.6666666666666666,1,1,1,3,33.33333333333333,0.3333333333333333,1.0
1986,1986 FIFA Men's World Cup,group stage,Portugal,2,4,-0.6666666666666666,1,2,0,3,33.33333333333333,0.6666666666666666,1.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Scotland,1,3,-0.6666666666666666,0,2,1,3,0.0,0.3333333333333333,1.0
1986,1986 FIFA Men's World Cup,group stage,South Korea,4,7,-1.0,0,2,1,3,0.0,1.3333333333333333,2.3333333333333335
1986,1986 FIFA Men's World Cup,group stage,Soviet Union,9,1,2.6666666666666665,2,0,1,3,66.66666666666666,3.0,0.3333333333333333
1986,1986 FIFA Men's World Cup,group stage,Spain,5,2,1.0,2,1,0,3,66.66666666666666,1.6666666666666667,0.6666666666666666
1986,1986 FIFA Men's World Cup,group stage,Uruguay,2,7,-1.6666666666666667,0,1,2,3,0.0,0.6666666666666666,2.3333333333333335
1986,1986 FIFA Men's World Cup,group stage,West Germany,3,4,-0.3333333333333333,1,1,1,3,33.33333333333333,1.0,1.3333333333333333
1986,1986 FIFA Men's World Cup,quarter-finals,Argentina,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1986,1986 FIFA Men's World Cup,quarter-finals,Belgium,1,1,0.0,1,0,0,1,100.0,1.0,1.0
1986,1986 FIFA Men's World Cup,quarter-finals,Brazil,1,1,0.0,0,1,0,1,0.0,1.0,1.0
1986,1986 FIFA Men's World Cup,quarter-finals,England,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1986,1986 FIFA Men's World Cup,quarter-finals,France,1,1,0.0,1,0,0,1,100.0,1.0,1.0
1986,1986 FIFA Men's World Cup,quarter-finals,Mexico,0,0,0.0,0,1,0,1,0.0,0.0,0.0
1986,1986 FIFA Men's World Cup,quarter-finals,Spain,1,1,0.0,0,1,0,1,0.0,1.0,1.0
1986,1986 FIFA Men's World Cup,quarter-finals,West Germany,0,0,0.0,1,0,0,1,100.0,0.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,Argentina,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,Belgium,4,3,1.0,1,0,0,1,100.0,4.0,3.0
1986,1986 FIFA Men's World Cup,round of 16,Brazil,4,0,4.0,1,0,0,1,100.0,4.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,Bulgaria,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1986,1986 FIFA Men's World Cup,round of 16,Denmark,1,5,-4.0,0,1,0,1,0.0,1.0,5.0
1986,1986 FIFA Men's World Cup,round of 16,England,3,0,3.0,1,0,0,1,100.0,3.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,France,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,Italy,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1986,1986 FIFA Men's World Cup,round of 16,Mexico,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1986,1986 FIFA Men's World Cup,round of 16,Morocco,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1986,1986 FIFA Men's World Cup,round of 16,Paraguay,0,3,-3.0,0,1,0,1,0.0,0.0,3.0
1986,1986 FIFA Men's World Cup,round of 16,Poland,0,4,-4.0,0,1,0,1,0.0,0.0,4.0
1986,1986 FIFA Men's World Cup,round of 16,Soviet Union,3,4,-1.0,0,1,0,1,0.0,3.0,4.0
1986,1986 FIFA Men's World Cup,round of 16,Spain,5,1,4.0,1,0,0,1,100.0,5.0,1.0
1986,1986 FIFA Men's World Cup,round of 16,Uruguay,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1986,1986 FIFA Men's World Cup,round of 16,West Germany,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1986,1986 FIFA Men's World Cup,semi-finals,Argentina,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1986,1986 FIFA Men's World Cup,semi-finals,Belgium,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1986,1986 FIFA Men's World Cup,semi-finals,France,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1986,1986 FIFA Men's World Cup,semi-finals,West Germany,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1986,1986 FIFA Men's World Cup,third-place match,Belgium,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1986,1986 FIFA Men's World Cup,third-place match,France,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1990,1990 FIFA Men's World Cup,final,Argentina,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1990,1990 FIFA Men's World Cup,final,West Germany,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1990,1990 FIFA Men's World Cup,group stage,Argentina,3,2,0.3333333333333333,1,1,1,3,33.33333333333333,1.0,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Austria,2,3,-0.3333333333333333,1,2,0,3,33.33333333333333,0.6666666666666666,1.0
1990,1990 FIFA Men's World Cup,group stage,Belgium,6,3,1.0,2,1,0,3,66.66666666666666,2.0,1.0
1990,1990 FIFA Men's World Cup,group stage,Brazil,4,1,1.0,3,0,0,3,100.0,1.3333333333333333,0.3333333333333333
1990,1990 FIFA Men's World Cup,group stage,Cameroon,3,5,-0.6666666666666666,2,1,0,3,66.66666666666666,1.0,1.6666666666666667
1990,1990 FIFA Men's World Cup,group stage,Colombia,3,2,0.3333333333333333,1,1,1,3,33.33333333333333,1.0,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Costa Rica,3,2,0.3333333333333333,2,1,0,3,66.66666666666666,1.0,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Czechoslovakia,6,3,1.0,2,1,0,3,66.66666666666666,2.0,1.0
1990,1990 FIFA Men's World Cup,group stage,Egypt,1,2,-0.3333333333333333,0,1,2,3,0.0,0.3333333333333333,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,England,2,1,0.3333333333333333,1,0,2,3,33.33333333333333,0.6666666666666666,0.3333333333333333
1990,1990 FIFA Men's World Cup,group stage,Italy,4,0,1.3333333333333333,3,0,0,3,100.0,1.3333333333333333,0.0
1990,1990 FIFA Men's World Cup,group stage,Netherlands,2,2,0.0,0,0,3,3,0.0,0.6666666666666666,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Republic of Ireland,2,2,0.0,0,0,3,3,0.0,0.6666666666666666,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Romania,4,3,0.3333333333333333,1,1,1,3,33.33333333333333,1.3333333333333333,1.0
1990,1990 FIFA Men's World Cup,group stage,Scotland,2,3,-0.3333333333333333,1,2,0,3,33.33333333333333,0.6666666666666666,1.0
1990,1990 FIFA Men's World Cup,group stage,South Korea,1,6,-1.6666666666666667,0,3,0,3,0.0,0.3333333333333333,2.0
1990,1990 FIFA Men's World Cup,group stage,Soviet Union,4,4,0.0,1,2,0,3,33.33333333333333,1.3333333333333333,1.3333333333333333
1990,1990 FIFA Men's World Cup,group stage,Spain,5,2,1.0,2,0,1,3,66.66666666666666,1.6666666666666667,0.6666666666666666
1990,1990 FIFA Men's World Cup,group stage,Sweden,3,6,-1.0,0,3,0,3,0.0,1.0,2.0
1990,1990 FIFA Men's World Cup,group stage,United Arab Emirates,2,11,-3.0,0,3,0,3,0.0,0.6666666666666666,3.6666666666666665
1990,1990 FIFA Men's World Cup,group stage,United States,2,8,-2.0,0,3,0,3,0.0,0.6666666666666666,2.6666666666666665
1990,1990 FIFA Men's World Cup,group stage,Uruguay,2,3,-0.3333333333333333,1,1,1,3,33.33333333333333,0.6666666666666666,1.0
1990,1990 FIFA Men's World Cup,group stage,West Germany,10,3,2.3333333333333335,2,0,1,3,66.66666666666666,3.3333333333333335,1.0
1990,1990 FIFA Men's World Cup,group stage,Yugoslavia,6,5,0.3333333333333333,2,1,0,3,66.66666666666666,2.0,1.6666666666666667
1990,1990 FIFA Men's World Cup,quarter-finals,Argentina,0,0,0.0,1,0,0,1,100.0,0.0,0.0
1990,1990 FIFA Men's World Cup,quarter-finals,Cameroon,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1990,1990 FIFA Men's World Cup,quarter-finals,Czechoslovakia,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1990,1990 FIFA Men's World Cup,quarter-finals,England,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1990,1990 FIFA Men's World Cup,quarter-finals,Italy,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1990,1990 FIFA Men's World Cup,quarter-finals,Republic of Ireland,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1990,1990 FIFA Men's World Cup,quarter-finals,West Germany,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1990,1990 FIFA Men's World Cup,quarter-finals,Yugoslavia,0,0,0.0,0,1,0,1,0.0,0.0,0.0
1990,1990 FIFA Men's World Cup,round of 16,Argentina,1,0,1.0,1,0,0,1,100.0,1.0,0.0
